Protein,Raw_Count,Harmonized_Count,IC_Raw,IC_Harmonized,Improvement_Pct,BP_Raw,BP_Harmonized,MF_Raw,MF_Harmonized,CC_Raw,CC_Harmonized,IC_BP_Raw,IC_BP_Harmonized,IC_MF_Raw,IC_MF_Harmonized,IC_CC_Raw,IC_CC_Harmonized
CPX-7203,4,45,24.6881,174.1331,605.33,3,37,0,0,1,8,20.4957,155.7177,0.0,0.0,4.1924,18.4154
CPX-7205,3,24,16.8014,67.5704,302.17,1,10,1,9,1,5,8.0211,27.8741,5.2756,31.8322,3.5047,7.8641
CPX-721,13,57,68.3066,195.2026,185.77,6,26,6,28,1,3,26.0796,62.9317,39.7641,129.2795,2.4629,2.9914
CPX-722,9,41,52.106,147.686,183.43,4,19,4,19,1,3,19.0372,42.5973,30.6059,102.0972,2.4629,2.9914
CPX-7221,3,15,14.196,41.0733,189.33,2,12,0,0,1,3,12.3695,38.7182,0.0,0.0,1.8265,2.3551
CPX-723,9,41,52.106,147.686,183.43,4,19,4,19,1,3,19.0372,42.5973,30.6059,102.0972,2.4629,2.9914
CPX-7241,4,33,29.5688,97.3278,229.16,1,16,2,11,1,6,9.0507,45.0322,16.0021,37.092,4.5159,15.2035
CPX-725,3,31,10.8598,90.8752,736.81,1,19,1,5,1,7,6.2907,77.1198,2.7842,7.6082,1.7848,6.1472
CPX-7261,2,24,9.0749,84.728,833.65,1,19,1,5,0,0,6.2907,77.1198,2.7842,7.6082,0.0,0.0
CPX-727,6,47,21.894,126.0648,475.8,4,26,1,14,1,7,13.5433,55.5899,6.5658,64.3277,1.7848,6.1472
CPX-7281,2,43,9.8287,126.9901,1192.03,2,43,0,0,0,0,9.8287,126.9901,0.0,0.0,0.0,0.0
CPX-73,8,87,47.4828,325.3615,585.22,5,60,2,24,1,3,34.2086,244.4318,11.4476,78.5746,1.8265,2.3551
CPX-733,2,11,7.5448,26.9739,257.52,2,11,0,0,0,0,7.5448,26.9739,0.0,0.0,0.0,0.0
CPX-7341,5,82,37.7779,276.0031,630.59,2,55,2,17,1,10,15.1847,171.4199,16.5581,82.2366,6.0352,22.3466
CPX-735,5,63,32.8049,257.616,685.3,3,53,1,7,1,3,19.9978,228.3116,9.967,25.9358,2.8401,3.3687
CPX-736,2,11,7.5448,26.9739,257.52,2,11,0,0,0,0,7.5448,26.9739,0.0,0.0,0.0,0.0
CPX-738,6,47,21.894,126.0648,475.8,4,26,1,14,1,7,13.5433,55.5899,6.5658,64.3277,1.7848,6.1472
CPX-7381,5,43,16.5313,97.6771,490.86,2,29,2,7,1,7,8.422,76.8165,6.3245,14.7133,1.7848,6.1472
CPX-739,2,11,7.5448,26.9739,257.52,2,11,0,0,0,0,7.5448,26.9739,0.0,0.0,0.0,0.0
CPX-74,4,51,23.5909,173.8074,636.76,2,27,2,24,0,0,12.1433,95.2327,11.4476,78.5746,0.0,0.0
CPX-740,2,11,7.5448,26.9739,257.52,2,11,0,0,0,0,7.5448,26.9739,0.0,0.0,0.0,0.0
CPX-7402,3,23,16.0191,58.0464,262.36,1,10,1,10,1,3,7.4413,24.7166,5.5126,29.736,3.0652,3.5938
CPX-7403,3,23,16.0191,58.0464,262.36,1,10,1,10,1,3,7.4413,24.7166,5.5126,29.736,3.0652,3.5938
CPX-742,6,51,36.253,188.6082,420.26,5,44,1,7,0,0,26.6915,158.6712,9.5615,29.937,0.0,0.0
CPX-7441,3,15,14.4464,32.1166,122.32,1,5,1,3,1,7,8.4629,20.7052,4.1987,5.2642,1.7848,6.1472
CPX-7442,3,15,14.4464,32.1166,122.32,1,5,1,3,1,7,8.4629,20.7052,4.1987,5.2642,1.7848,6.1472
CPX-745,3,30,23.7147,102.8886,333.86,1,15,2,15,0,0,7.0766,38.6634,16.6381,64.2252,0.0,0.0
CPX-7461,4,36,10.6584,58.9862,453.42,2,24,1,5,1,7,5.7947,44.3333,3.0789,8.5057,1.7848,6.1472
CPX-7462,4,44,12.9863,89.4959,589.16,1,25,2,12,1,7,3.5381,50.0809,7.6634,33.2678,1.7848,6.1472
CPX-748,3,18,18.3847,47.9308,160.71,1,7,2,11,0,0,5.7185,11.0411,12.6663,36.8896,0.0,0.0
CPX-7481,5,36,24.1916,87.4611,261.54,2,17,2,12,1,7,13.0062,48.7385,9.4006,32.5753,1.7848,6.1472
CPX-7482,1,7,1.7848,6.1472,244.41,0,0,0,0,1,7,0.0,0.0,0.0,0.0,1.7848,6.1472
CPX-7501,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7502,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7504,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7505,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7506,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7508,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7509,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7510,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7511,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7513,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7514,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7515,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7516,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7517,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7518,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7519,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7522,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7523,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7524,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7525,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7526,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7527,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7528,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7529,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7530,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7531,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7532,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7533,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7534,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7535,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7541,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7542,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7544,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7545,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7546,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7547,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7548,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7549,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7550,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7551,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7552,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7553,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7554,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7555,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7556,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-7561,4,52,17.2988,134.5629,677.87,2,35,1,14,1,3,7.5875,75.3629,6.2781,55.2382,3.4332,3.9618
CPX-757,3,35,18.9239,129.2641,583.07,2,26,1,9,0,0,13.4788,100.6878,5.4452,28.5763,0.0,0.0
CPX-7581,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7582,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7583,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7584,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7585,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7586,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7587,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7588,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7589,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-759,2,34,7.5731,76.1598,905.66,1,24,1,10,0,0,3.3603,44.3333,4.2128,31.8265,0.0,0.0
CPX-7590,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7591,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7592,3,43,10.844,89.0472,721.16,2,40,0,0,1,3,7.4108,85.0854,0.0,0.0,3.4332,3.9618
CPX-7601,1,7,1.7848,6.1472,244.41,0,0,0,0,1,7,0.0,0.0,0.0,0.0,1.7848,6.1472
CPX-7641,5,27,14.7162,54.2565,268.69,2,15,3,12,0,0,5.1307,23.6377,9.5855,30.6188,0.0,0.0
CPX-7664,1,8,4.3929,27.0706,516.23,1,8,0,0,0,0,4.3929,27.0706,0.0,0.0,0.0,0.0
CPX-7665,7,51,40.554,152.6607,276.44,4,37,2,11,1,3,23.2508,105.846,15.4767,44.4596,1.8265,2.3551
CPX-7666,1,5,7.7698,20.3351,161.72,0,0,1,5,0,0,0.0,0.0,7.7698,20.3351,0.0,0.0
CPX-7667,1,5,7.7698,20.3351,161.72,0,0,1,5,0,0,0.0,0.0,7.7698,20.3351,0.0,0.0
CPX-7668,1,5,7.7698,20.3351,161.72,0,0,1,5,0,0,0.0,0.0,7.7698,20.3351,0.0,0.0
CPX-7669,1,5,7.7698,20.3351,161.72,0,0,1,5,0,0,0.0,0.0,7.7698,20.3351,0.0,0.0
CPX-767,1,20,6.5658,59.5988,807.72,1,20,0,0,0,0,6.5658,59.5988,0.0,0.0,0.0,0.0
CPX-7670,1,5,7.7698,20.3351,161.72,0,0,1,5,0,0,0.0,0.0,7.7698,20.3351,0.0,0.0
CPX-7671,1,5,7.7698,20.3351,161.72,0,0,1,5,0,0,0.0,0.0,7.7698,20.3351,0.0,0.0
CPX-7673,1,5,7.7698,20.3351,161.72,0,0,1,5,0,0,0.0,0.0,7.7698,20.3351,0.0,0.0
CPX-7674,1,5,7.7698,20.3351,161.72,0,0,1,5,0,0,0.0,0.0,7.7698,20.3351,0.0,0.0
CPX-7675,1,5,7.7698,20.3351,161.72,0,0,1,5,0,0,0.0,0.0,7.7698,20.3351,0.0,0.0
CPX-77,5,43,28.7638,124.6719,333.43,1,15,4,28,0,0,7.0766,38.6634,21.6872,86.0085,0.0,0.0
CPX-7722,4,31,29.2006,112.7422,286.1,1,14,2,11,1,6,7.7157,41.9394,17.4082,59.4572,4.0767,11.3456
CPX-7724,3,20,16.6895,57.1942,242.7,2,14,1,6,0,0,11.5746,36.7139,5.1149,20.4803,0.0,0.0
CPX-7725,2,14,13.9833,48.3165,245.53,1,8,1,6,0,0,8.8684,27.8362,5.1149,20.4803,0.0,0.0
CPX-7743,2,12,5.1622,26.3037,409.54,1,9,0,0,1,3,3.7055,24.3184,0.0,0.0,1.4567,1.9853
CPX-7744,2,12,5.1622,26.3037,409.54,1,9,0,0,1,3,3.7055,24.3184,0.0,0.0,1.4567,1.9853
CPX-7745,2,12,5.1622,26.3037,409.54,1,9,0,0,1,3,3.7055,24.3184,0.0,0.0,1.4567,1.9853
CPX-7747,4,36,18.9028,104.058,450.49,2,22,2,14,0,0,9.6058,60.4174,9.297,43.6406,0.0,0.0
CPX-7761,4,35,22.0869,113.2215,412.62,2,21,2,14,0,0,12.7899,69.5808,9.297,43.6406,0.0,0.0
CPX-7762,5,44,27.562,144.8513,425.55,3,30,2,14,0,0,18.265,101.2107,9.297,43.6406,0.0,0.0
CPX-7763,4,36,19.2889,104.4441,441.47,2,22,2,14,0,0,9.9919,60.8035,9.297,43.6406,0.0,0.0
CPX-7764,2,15,8.3023,30.2166,263.95,0,0,1,4,1,11,0.0,0.0,2.0849,4.8239,6.2175,25.3927
CPX-7765,2,15,8.3023,30.2166,263.95,0,0,1,4,1,11,0.0,0.0,2.0849,4.8239,6.2175,25.3927
CPX-7784,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7785,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7786,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7801,4,30,16.9043,77.9472,361.11,2,16,2,14,0,0,7.6073,34.3066,9.297,43.6406,0.0,0.0
CPX-7802,3,23,20.3887,77.9368,282.25,1,9,2,14,0,0,5.4452,19.3023,14.9435,58.6345,0.0,0.0
CPX-7803,3,16,12.5957,36.413,189.09,1,8,1,2,1,6,6.5997,22.77,1.9193,2.2974,4.0767,11.3456
CPX-7821,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7822,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7841,6,53,41.8193,228.3963,446.15,2,18,2,29,2,6,11.97,66.5302,16.9382,141.9191,12.9111,19.947
CPX-7842,2,21,10.2987,60.8763,491.11,1,13,0,0,1,8,6.1062,42.4609,0.0,0.0,4.1924,18.4154
CPX-7843,2,21,10.2987,60.8763,491.11,1,13,0,0,1,8,6.1062,42.4609,0.0,0.0,4.1924,18.4154
CPX-7844,3,19,18.6154,66.2757,256.03,1,13,0,0,2,6,5.7043,46.3287,0.0,0.0,12.9111,19.947
CPX-7845,3,19,18.6154,66.2757,256.03,1,13,0,0,2,6,5.7043,46.3287,0.0,0.0,12.9111,19.947
CPX-7846,4,36,18.9028,104.058,450.49,2,22,2,14,0,0,9.6058,60.4174,9.297,43.6406,0.0,0.0
CPX-7847,4,42,23.3107,130.0768,458.01,2,28,2,14,0,0,14.0137,86.4361,9.297,43.6406,0.0,0.0
CPX-7849,2,16,18.0244,55.7491,209.3,1,11,1,5,0,0,8.4629,34.8442,9.5615,20.9048,0.0,0.0
CPX-785,6,42,34.357,131.0976,281.58,3,22,3,20,0,0,15.4212,59.1852,18.9358,71.9124,0.0,0.0
CPX-7861,2,33,14.5692,99.4368,582.52,1,24,1,9,0,0,6.6171,53.8453,7.9521,45.5915,0.0,0.0
CPX-787,3,21,13.0303,35.5556,172.87,1,9,1,5,1,7,5.5126,18.2487,5.7329,11.1596,1.7848,6.1472
CPX-7881,4,38,19.4584,113.2027,481.77,2,24,2,14,0,0,10.1614,69.5621,9.297,43.6406,0.0,0.0
CPX-7882,4,46,22.3552,142.7448,538.53,2,32,2,14,0,0,13.0582,99.1042,9.297,43.6406,0.0,0.0
CPX-79,7,65,40.6858,193.6833,376.05,3,41,4,24,0,0,16.5442,98.6088,24.1416,95.0745,0.0,0.0
CPX-7901,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-7902,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-7903,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-7904,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7905,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7906,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-791,2,19,11.112,65.4825,489.3,1,13,0,0,1,6,6.4705,48.8281,0.0,0.0,4.6415,16.6544
CPX-7921,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7922,4,40,20.4893,114.9162,460.86,2,26,2,14,0,0,11.1923,71.2756,9.297,43.6406,0.0,0.0
CPX-7923,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7924,4,33,24.227,111.9834,362.23,1,17,3,16,0,0,5.6562,50.3547,18.5708,61.6287,0.0,0.0
CPX-7925,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7926,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7927,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7928,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7929,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-793,11,67,82.0217,264.0224,221.89,2,25,7,34,2,8,10.9777,56.759,63.5757,195.4328,7.4682,11.8306
CPX-7930,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7931,3,40,18.8626,126.6592,571.48,1,18,2,22,0,0,7.3279,57.2343,11.5346,69.4248,0.0,0.0
CPX-7962,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7963,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7965,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7966,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7967,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7968,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7969,3,16,12.5957,36.413,189.09,1,8,1,2,1,6,6.5997,22.77,1.9193,2.2974,4.0767,11.3456
CPX-7970,3,16,12.5957,36.413,189.09,1,8,1,2,1,6,6.5997,22.77,1.9193,2.2974,4.0767,11.3456
CPX-7971,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7972,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7973,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7975,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7976,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7977,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7978,2,19,5.5133,29.447,434.11,1,14,1,5,0,0,2.4344,20.9414,3.0789,8.5057,0.0,0.0
CPX-7979,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7981,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7982,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-7983,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-8,1,7,1.7848,6.1472,244.41,0,0,0,0,1,7,0.0,0.0,0.0,0.0,1.7848,6.1472
CPX-80,5,29,27.8365,92.1578,231.07,0,0,5,29,0,0,0.0,0.0,27.8365,92.1578,0.0,0.0
CPX-8001,3,19,18.3537,52.3494,185.23,1,11,1,2,1,6,5.7698,32.1185,6.3426,6.7207,6.2413,13.5102
CPX-8002,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-8003,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-8004,4,41,22.4676,141.3245,529.01,2,27,2,14,0,0,13.1706,97.6839,9.297,43.6406,0.0,0.0
CPX-8005,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-8006,3,31,14.9532,93.9953,528.6,1,17,2,14,0,0,5.6562,50.3547,9.297,43.6406,0.0,0.0
CPX-8007,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8009,12,79,81.2571,359.2687,342.14,6,38,6,41,0,0,41.0547,177.1609,40.2024,182.1078,0.0,0.0
CPX-8021,2,16,11.5999,50.8246,338.15,1,11,0,0,1,5,8.0952,42.9605,0.0,0.0,3.5047,7.8641
CPX-8022,2,16,11.5999,50.8246,338.15,1,11,0,0,1,5,8.0952,42.9605,0.0,0.0,3.5047,7.8641
CPX-8023,2,16,11.5999,50.8246,338.15,1,11,0,0,1,5,8.0952,42.9605,0.0,0.0,3.5047,7.8641
CPX-8024,2,23,11.6799,72.2506,518.59,1,18,0,0,1,5,8.1752,64.3864,0.0,0.0,3.5047,7.8641
CPX-8025,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8041,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8061,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8062,3,33,22.3924,141.245,530.77,1,20,1,6,1,7,9.2738,96.6648,8.7142,27.5687,4.4044,17.0115
CPX-8063,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8064,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8065,4,45,22.9723,148.1623,544.96,1,15,3,30,0,0,5.0766,41.6645,17.8956,106.4978,0.0,0.0
CPX-8070,3,18,18.962,41.2879,117.74,1,6,1,5,1,7,7.6156,14.6876,9.5615,20.4531,1.7848,6.1472
CPX-8073,2,22,15.1056,77.5661,413.49,1,18,1,4,0,0,8.3575,64.5688,6.7481,12.9973,0.0,0.0
CPX-8081,4,31,21.201,82.2705,288.05,1,13,2,11,1,7,8.4629,39.5834,10.9532,36.5399,1.7848,6.1472
CPX-8083,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8084,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8085,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8086,4,21,20.9554,70.0107,234.09,2,12,1,6,1,3,10.7168,48.8117,4.9398,15.3717,5.2988,5.8274
CPX-8087,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8088,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8089,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-809,9,68,62.1488,260.5379,319.22,2,28,7,40,0,0,6.7479,54.2722,55.4009,206.2658,0.0,0.0
CPX-8090,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
CPX-8091,3,30,13.5993,88.3391,549.59,1,16,2,14,0,0,4.3023,44.6985,9.297,43.6406,0.0,0.0
